ID|LATITUDE|LONGITUDE|STATE|EPIDEMIC
161|19.142|-96.145|Veracruz|1
184|19.142|-96.122|Veracruz|1
2794|19.149|-100.055|Mexico|0
3034|19.15|-98.303|Puebla|1
2922|19.15|-96.183|Veracruz|1
668|19.15|-96.177|Veracruz|1
4161|19.15|-96.105|Veracruz|1
3857|19.151|-100.096|Mexico|0
578|19.151|-96.137|Veracruz|1
2926|19.153|-98.221|Tlaxcala|0
3447|19.155|-100.123|Mexico|0
266|19.155|-96.114|Veracruz|1
4072|19.156|-100.16|Mexico|0
2329|19.158|-98.859|Mexico|0
154|19.161|-100.103|Mexico|0
1296|19.162|-100.122|Mexico|0
2504|19.162|-98.404|Puebla|1
454|19.162|-96.139|Veracruz|1
2672|19.163|-98.38|Puebla|1
452|19.164|-96.168|Veracruz|1
1790|19.165|-96.112|Veracruz|1
669|19.166|-96.221|Veracruz|1
1632|19.166|-96.118|Veracruz|1
149|19.167|-99.617|Mexico|0
4231|19.167|-99.478|Mexico|0
529|19.167|-98.307|Puebla|1
1127|19.169|-98.23|Tlaxcala|0
2437|19.169|-96.234|Veracruz|1
2606|19.172|-99.467|Mexico|0
632|19.173|-96.138|Veracruz|1
25|19.174|-96.124|Veracruz|1
1860|19.175|-104.552|Colima|0
46|19.178|-96.152|Veracruz|1
2328|19.179|-98.791|Mexico|0
2120|19.179|-96.168|Veracruz|1
2088|19.18|-103.69|Colima|0
1977|19.18|-100.122|Mexico|0
1978|19.181|-100.121|Mexico|0
3218|19.185|-99.418|Mexico|0
47|19.185|-96.136|Veracruz|1
2923|19.188|-96.134|Veracruz|1
2795|19.19|-100.13|Mexico|0
1395|19.19|-99.021|Distrito_Federal|0
1226|19.19|-96.128|Veracruz|1
727|19.191|-99.087|Distrito_Federal|0
3299|19.192|-100.129|Mexico|0
2759|19.193|-100.124|Mexico|0
3464|19.193|-99.595|Mexico|0
2006|19.194|-100.134|Mexico|0
616|19.194|-99.14|Distrito_Federal|0
2937|19.195|-100.13|Mexico|0
2880|19.196|-99.464|Mexico|0
45|19.197|-96.143|Veracruz|1
4226|19.197|-96.139|Veracruz|1
633|19.199|-96.138|Veracruz|1
1707|19.201|-100.14|Mexico|0
44|19.202|-96.166|Veracruz|1
2650|19.203|-98.803|Mexico|0
1658|19.204|-96.195|Veracruz|1
1183|19.205|-99.554|Mexico|0
670|19.205|-96.182|Veracruz|1
2020|19.206|-99.631|Mexico|0
2460|19.207|-103.812|Colima|0
3840|19.208|-99.584|Mexico|0
4016|19.208|-98.42|Puebla|1
2933|19.209|-99.156|Distrito_Federal|0
3107|19.209|-98.757|Mexico|0
1754|19.21|-104.678|Jalisco|1
2728|19.211|-98.868|Mexico|0
526|19.212|-98.24|Tlaxcala|0
2246|19.214|-99.21|Distrito_Federal|0
48|19.214|-96.17|Veracruz|1
699|19.216|-103.736|Colima|0
4070|19.218|-98.994|Distrito_Federal|0
2254|19.219|-100.154|Mexico|0
2245|19.22|-99.208|Distrito_Federal|0
1189|19.226|-96.217|Veracruz|1
2038|19.228|-104.7|Jalisco|1
3008|19.23|-99.17|Distrito_Federal|0
4418|19.232|-99.16|Distrito_Federal|0
1399|19.232|-98.914|Mexico|0
2532|19.233|-99.469|Mexico|0
1291|19.234|-99.596|Mexico|0
3871|19.234|-99.513|Mexico|0
3051|19.234|-99.19|Distrito_Federal|0
456|19.234|-99.158|Distrito_Federal|0
3888|19.235|-99.548|Mexico|0
2507|19.237|-99.624|Mexico|0
314|19.237|-99.145|Distrito_Federal|0
698|19.238|-103.717|Colima|0
553|19.238|-99.643|Mexico|0
1755|19.239|-104.58|Jalisco|1
4276|19.24|-99.116|Distrito_Federal|0
1783|19.241|-99.767|Mexico|0
2611|19.241|-99.173|Distrito_Federal|0
1466|19.242|-99.238|Distrito_Federal|0
981|19.243|-103.75|Colima|0
3900|19.243|-99.425|Mexico|0
3415|19.244|-99.613|Mexico|0
4366|19.244|-98.878|Mexico|0
980|19.245|-103.729|Colima|0
4024|19.245|-99.675|Mexico|0
3687|19.245|-99.622|Mexico|0
449|19.245|-99.088|Distrito_Federal|0
789|19.247|-103.695|Colima|0
4215|19.247|-99.618|Mexico|0
2506|19.249|-99.613|Mexico|0
1197|19.249|-99.118|Distrito_Federal|0
150|19.25|-99.59|Mexico|0
524|19.251|-99.662|Mexico|0
1510|19.251|-99.171|Distrito_Federal|0
2646|19.252|-99.025|Distrito_Federal|0
2281|19.253|-99.157|Distrito_Federal|0
905|19.253|-99.105|Distrito_Federal|0
983|19.254|-103.725|Colima|0
1929|19.254|-99.612|Mexico|0
1815|19.254|-99.572|Mexico|0
4394|19.254|-99.114|Distrito_Federal|0
4153|19.256|-99.627|Mexico|0
90|19.256|-99.066|Distrito_Federal|0
1960|19.256|-98.878|Mexico|0
653|19.257|-103.756|Colima|0
984|19.257|-103.717|Colima|0
3884|19.257|-99.627|Mexico|0
3800|19.257|-99.564|Mexico|0
514|19.257|-99.551|Mexico|0
603|19.258|-99.672|Mexico|0
307|19.258|-99.62|Mexico|0
4453|19.258|-99.175|Distrito_Federal|0
2240|19.258|-99.01|Distrito_Federal|0
1325|19.259|-99.164|Distrito_Federal|0
274|19.26|-99.594|Mexico|0
308|19.261|-99.625|Mexico|0
304|19.263|-99.646|Mexico|0
309|19.263|-99.614|Mexico|0
151|19.263|-99.607|Mexico|0
1766|19.263|-99.572|Mexico|0
450|19.263|-99.105|Distrito_Federal|0
2412|19.263|-98.892|Mexico|0
2366|19.264|-99.529|Mexico|0
1588|19.264|-98.418|Puebla|1
589|19.265|-99.504|Mexico|0
1396|19.265|-98.908|Mexico|0
711|19.265|-98.235|Tlaxcala|0
1307|19.266|-103.738|Colima|0
2244|19.266|-99.173|Distrito_Federal|0
539|19.267|-99.209|Distrito_Federal|0
1397|19.267|-99.118|Distrito_Federal|0
1806|19.267|-99.006|Distrito_Federal|0
1748|19.268|-99.706|Mexico|0
854|19.268|-99.464|Mexico|0
1607|19.268|-99.221|Distrito_Federal|0
754|19.269|-103.718|Colima|0
522|19.269|-99.659|Mexico|0
940|19.269|-99.636|Mexico|0
1117|19.269|-99.233|Distrito_Federal|0
1071|19.269|-98.833|Mexico|0
457|19.27|-99.162|Distrito_Federal|0
1398|19.27|-98.953|Mexico|0
310|19.271|-99.622|Mexico|0
3799|19.271|-99.159|Distrito_Federal|0
153|19.272|-100.138|Mexico|0
1501|19.272|-99.186|Distrito_Federal|0
1898|19.272|-99.14|Distrito_Federal|0
300|19.273|-99.68|Mexico|0
272|19.273|-99.588|Mexico|0
523|19.274|-99.668|Mexico|0
1908|19.274|-99.543|Mexico|0
2022|19.274|-99.124|Distrito_Federal|0
311|19.276|-99.612|Mexico|0
831|19.276|-98.431|Puebla|1
1958|19.277|-99.644|Mexico|0
2510|19.278|-99.678|Mexico|0
4063|19.278|-99.644|Mexico|0
4402|19.278|-99.597|Mexico|0
382|19.278|-99.573|Mexico|0
1118|19.278|-99.229|Distrito_Federal|0
1276|19.278|-99.21|Distrito_Federal|0
541|19.278|-99.169|Distrito_Federal|0
2763|19.278|-98.949|Mexico|0
2810|19.278|-96.285|Veracruz|1
2439|19.279|-99.736|Mexico|0
4150|19.279|-99.666|Mexico|0
2811|19.279|-96.284|Veracruz|1
271|19.28|-99.623|Mexico|0
3931|19.28|-99.137|Distrito_Federal|0
3112|19.28|-98.931|Mexico|0
1714|19.28|-98.881|Mexico|0
2008|19.281|-99.769|Mexico|0
299|19.281|-99.653|Mexico|0
2035|19.281|-98.904|Mexico|0
4027|19.282|-103.582|Colima|0
148|19.282|-99.687|Mexico|0
871|19.282|-99.594|Mexico|0
1209|19.282|-99.145|Distrito_Federal|0
801|19.282|-99.133|Distrito_Federal|0
2667|19.282|-99.106|Distrito_Federal|0
1320|19.282|-98.942|Mexico|0
2048|19.282|-98.444|Puebla|1
1611|19.283|-103.732|Colima|0
2113|19.283|-99.503|Mexico|0
1048|19.283|-99.439|Mexico|0
779|19.283|-99.116|Distrito_Federal|0
1446|19.284|-99.53|Mexico|0
763|19.284|-99.175|Distrito_Federal|0
1295|19.284|-99.135|Distrito_Federal|0
1045|19.285|-99.545|Mexico|0
1630|19.285|-99.482|Mexico|0
136|19.285|-99.194|Distrito_Federal|0
803|19.285|-99.162|Distrito_Federal|0
652|19.286|-99.638|Mexico|0
1292|19.286|-99.612|Mexico|0
910|19.286|-99.518|Mexico|0
1608|19.286|-99.218|Distrito_Federal|0
3860|19.286|-99.138|Distrito_Federal|0
1390|19.287|-99.663|Mexico|0
4163|19.287|-99.581|Mexico|0
1275|19.287|-99.181|Distrito_Federal|0
1293|19.288|-99.734|Mexico|0
1391|19.288|-99.7|Mexico|0
1047|19.289|-99.65|Mexico|0
2206|19.289|-99.06|Distrito_Federal|0
1722|19.289|-99.006|Distrito_Federal|0
2037|19.289|-98.919|Mexico|0
1772|19.29|-99.656|Mexico|0
3674|19.29|-99.654|Mexico|0
592|19.29|-99.46|Mexico|0
38|19.29|-98.247|Tlaxcala|0
273|19.291|-99.627|Mexico|0
1575|19.291|-99.227|Distrito_Federal|0
845|19.291|-99.161|Distrito_Federal|0
1923|19.292|-99.722|Mexico|0
4297|19.292|-99.641|Mexico|0
543|19.292|-99.178|Distrito_Federal|0
802|19.292|-99.149|Distrito_Federal|0
743|19.292|-99.139|Distrito_Federal|0
2009|19.293|-99.557|Mexico|0
976|19.293|-99.235|Distrito_Federal|0
458|19.293|-99.105|Distrito_Federal|0
2407|19.293|-99.076|Distrito_Federal|0
2028|19.293|-98.93|Mexico|0
1739|19.294|-99.669|Mexico|0
305|19.294|-99.659|Mexico|0
2417|19.294|-99.619|Mexico|0
873|19.294|-99.593|Mexico|0
82|19.294|-99.214|Distrito_Federal|0
4404|19.294|-99.169|Distrito_Federal|0
4177|19.295|-99.616|Mexico|0
1757|19.295|-99.349|Distrito_Federal|0
842|19.295|-99.124|Distrito_Federal|0
1374|19.295|-99.041|Distrito_Federal|0
3391|19.295|-98.455|Puebla|1
1583|19.296|-99.186|Distrito_Federal|0
135|19.296|-99.185|Distrito_Federal|0
4429|19.296|-98.885|Mexico|0
145|19.297|-99.693|Mexico|0
1519|19.298|-99.711|Mexico|0
2367|19.298|-99.535|Mexico|0
2466|19.298|-99.152|Distrito_Federal|0
742|19.299|-99.134|Distrito_Federal|0
250|19.299|-99.053|Distrito_Federal|0
646|19.299|-98.858|Mexico|0
1407|19.3|-99.409|Mexico|0
3901|19.3|-99.208|Distrito_Federal|0
134|19.3|-99.162|Distrito_Federal|0
2583|19.3|-98.948|Mexico|0
1961|19.3|-98.883|Mexico|0
1409|19.301|-99.222|Distrito_Federal|0
3189|19.301|-99.191|Distrito_Federal|0
201|19.301|-99.187|Distrito_Federal|0
488|19.301|-99.113|Distrito_Federal|0
2892|19.301|-99.018|Distrito_Federal|0
1959|19.301|-98.901|Mexico|0
3980|19.302|-99.528|Mexico|0
137|19.302|-99.198|Distrito_Federal|0
4351|19.302|-99.18|Distrito_Federal|0
1014|19.302|-99.177|Distrito_Federal|0
2996|19.302|-99.15|Distrito_Federal|0
1150|19.302|-99.125|Distrito_Federal|0
1267|19.302|-99.124|Distrito_Federal|0
2482|19.302|-99.064|Distrito_Federal|0
1585|19.303|-99.615|Mexico|0
4124|19.303|-98.938|Mexico|0
3219|19.304|-99.537|Mexico|0
4291|19.304|-99.21|Distrito_Federal|0
2511|19.304|-99.209|Distrito_Federal|0
3939|19.304|-99.206|Distrito_Federal|0
935|19.304|-99.19|Distrito_Federal|0
1845|19.304|-99.165|Distrito_Federal|0
1015|19.304|-99.127|Distrito_Federal|0
4064|19.304|-99.124|Distrito_Federal|0
590|19.305|-99.635|Mexico|0
544|19.305|-99.239|Distrito_Federal|0
538|19.305|-99.21|Distrito_Federal|0
1283|19.305|-99.19|Distrito_Federal|0
1500|19.305|-99.184|Distrito_Federal|0
1584|19.305|-99.156|Distrito_Federal|0
4362|19.305|-98.887|Mexico|0
4059|19.306|-99.556|Mexico|0
1281|19.306|-99.142|Distrito_Federal|0
647|19.306|-98.849|Mexico|0
4000|19.307|-99.16|Distrito_Federal|0
3224|19.307|-99.101|Distrito_Federal|0
545|19.308|-99.26|Distrito_Federal|0
4073|19.308|-99.209|Distrito_Federal|0
32|19.308|-98.202|Tlaxcala|0
1305|19.309|-103.606|Colima|0
515|19.309|-99.571|Mexico|0
3996|19.309|-99.213|Distrito_Federal|0
1721|19.309|-99.132|Distrito_Federal|0
33|19.309|-98.19|Tlaxcala|0
1356|19.31|-99.251|Distrito_Federal|0
3522|19.31|-99.225|Distrito_Federal|0
761|19.31|-99.218|Distrito_Federal|0
1482|19.31|-99.201|Distrito_Federal|0
4065|19.31|-99.128|Distrito_Federal|0
2649|19.31|-98.919|Mexico|0
2425|19.311|-99.669|Mexico|0
821|19.311|-99.169|Distrito_Federal|0
1674|19.311|-99.11|Distrito_Federal|0
834|19.311|-99.08|Distrito_Federal|0
2411|19.311|-98.826|Mexico|0
1635|19.311|-98.232|Tlaxcala|0
1108|19.311|-97.924|Tlaxcala|0
758|19.312|-99.227|Distrito_Federal|0
249|19.312|-99.069|Distrito_Federal|0
2584|19.312|-98.962|Mexico|0
1705|19.312|-98.902|Mexico|0
133|19.313|-99.232|Distrito_Federal|0
1703|19.313|-99.15|Distrito_Federal|0
405|19.313|-99.142|Distrito_Federal|0
1502|19.314|-99.65|Mexico|0
1279|19.314|-99.103|Distrito_Federal|0
241|19.315|-99.593|Mexico|0
2194|19.315|-99.125|Distrito_Federal|0
1557|19.315|-98.935|Mexico|0
1188|19.316|-99.33|Distrito_Federal|0
934|19.316|-99.211|Distrito_Federal|0
2036|19.316|-98.949|Mexico|0
1706|19.316|-98.882|Mexico|0
2395|19.317|-99.632|Mexico|0
799|19.317|-99.166|Distrito_Federal|0
372|19.317|-99.137|Distrito_Federal|0
4172|19.317|-98.237|Tlaxcala|0
982|19.318|-103.76|Colima|0
1664|19.318|-99.221|Distrito_Federal|0
1661|19.318|-99.087|Distrito_Federal|0
510|19.318|-98.186|Tlaxcala|0
591|19.32|-99.624|Mexico|0
2756|19.32|-99.252|Distrito_Federal|0
374|19.32|-99.111|Distrito_Federal|0
822|19.321|-99.239|Distrito_Federal|0
1654|19.321|-99.172|Distrito_Federal|0
800|19.321|-99.161|Distrito_Federal|0
2508|19.321|-99.046|Distrito_Federal|0
1072|19.321|-98.513|Puebla|1
34|19.321|-98.238|Tlaxcala|0
2015|19.322|-99.541|Mexico|0
1357|19.322|-99.228|Distrito_Federal|0
4374|19.322|-99.219|Distrito_Federal|0
35|19.322|-98.224|Tlaxcala|0
1046|19.324|-99.381|Mexico|0
1403|19.324|-99.214|Distrito_Federal|0
1581|19.324|-99.154|Distrito_Federal|0
2294|19.324|-99.136|Distrito_Federal|0
373|19.324|-99.124|Distrito_Federal|0
2304|19.325|-99.168|Distrito_Federal|0
487|19.325|-99.1|Distrito_Federal|0
3007|19.325|-98.895|Mexico|0
1410|19.326|-99.201|Distrito_Federal|0
1252|19.326|-99.075|Distrito_Federal|0
2567|19.327|-99.563|Mexico|0
820|19.327|-99.259|Distrito_Federal|0
1483|19.327|-99.181|Distrito_Federal|0
537|19.328|-99.46|Mexico|0
1515|19.328|-99.29|Distrito_Federal|0
1199|19.328|-99.137|Distrito_Federal|0
2007|19.329|-99.572|Mexico|0
1253|19.329|-99.054|Distrito_Federal|0
387|19.329|-98.193|Tlaxcala|0
389|19.33|-99.213|Distrito_Federal|0
1124|19.33|-99.14|Distrito_Federal|0
298|19.33|-99.122|Distrito_Federal|0
3914|19.331|-99.167|Distrito_Federal|0
1846|19.332|-99.665|Mexico|0
1976|19.332|-99.174|Distrito_Federal|0
2576|19.332|-98.593|Puebla|1
1894|19.333|-99.189|Distrito_Federal|0
1406|19.334|-99.311|Distrito_Federal|0
2174|19.334|-99.159|Distrito_Federal|0
2408|19.334|-99.146|Distrito_Federal|0
1620|19.334|-98.883|Mexico|0
1687|19.335|-99.18|Distrito_Federal|0
448|19.335|-99.082|Distrito_Federal|0
2762|19.335|-99.046|Distrito_Federal|0
2151|19.335|-99.029|Distrito_Federal|0
1643|19.335|-98.713|Mexico|0
908|19.336|-99.199|Distrito_Federal|0
1198|19.336|-99.136|Distrito_Federal|0
4142|19.337|-99.188|Distrito_Federal|0
2218|19.337|-99.183|Distrito_Federal|0
644|19.337|-99.1|Distrito_Federal|0
828|19.337|-99.063|Distrito_Federal|0
1375|19.338|-99.218|Distrito_Federal|0
158|19.338|-99.195|Distrito_Federal|0
4002|19.338|-99.194|Distrito_Federal|0
645|19.338|-99.118|Distrito_Federal|0
3412|19.338|-98.976|Distrito_Federal|0
4465|19.338|-98.201|Tlaxcala|0
819|19.339|-99.24|Distrito_Federal|0
833|19.339|-99.205|Distrito_Federal|0
1244|19.339|-99.188|Distrito_Federal|0
1647|19.339|-99.152|Distrito_Federal|0
1408|19.34|-99.284|Distrito_Federal|0
4208|19.34|-99.191|Distrito_Federal|0
2339|19.34|-99.189|Distrito_Federal|0
4222|19.341|-99.051|Distrito_Federal|0
1895|19.341|-98.978|Distrito_Federal|0
1738|19.342|-99.73|Mexico|0
2097|19.342|-99.576|Mexico|0
909|19.342|-99.258|Distrito_Federal|0
955|19.342|-99.248|Distrito_Federal|0
956|19.342|-99.225|Distrito_Federal|0
2210|19.342|-99.149|Distrito_Federal|0
1600|19.343|-99.203|Distrito_Federal|0
114|19.343|-99.142|Distrito_Federal|0
1168|19.344|-102.365|Michoacan_de_Ocampo|0
756|19.344|-99.204|Distrito_Federal|0
91|19.344|-99.163|Distrito_Federal|0
517|19.344|-99.133|Distrito_Federal|0
2564|19.344|-98.862|Mexico|0
2820|19.344|-90.727|Campeche|0
4325|19.345|-99.188|Distrito_Federal|0
2566|19.345|-99.177|Distrito_Federal|0
89|19.345|-99.173|Distrito_Federal|0
977|19.345|-99.153|Distrito_Federal|0
3379|19.346|-100.066|Mexico|0
872|19.346|-99.59|Mexico|0
705|19.346|-99.236|Distrito_Federal|0
3525|19.346|-99.175|Distrito_Federal|0
2565|19.346|-99.02|Distrito_Federal|0
1733|19.347|-99.349|Mexico|0
1723|19.347|-99.266|Distrito_Federal|0
682|19.347|-99.23|Distrito_Federal|0
390|19.347|-99.183|Distrito_Federal|0
2195|19.347|-99.125|Distrito_Federal|0
4170|19.347|-99.045|Distrito_Federal|0
1849|19.348|-99.618|Mexico|0
3594|19.348|-99.59|Mexico|0
4308|19.348|-99.2|Distrito_Federal|0
1794|19.348|-99.061|Distrito_Federal|0
2748|19.348|-99.029|Distrito_Federal|0
1713|19.348|-98.996|Distrito_Federal|0
1187|19.349|-99.303|Distrito_Federal|0
4108|19.349|-99.262|Distrito_Federal|0
1319|19.349|-99.19|Distrito_Federal|0
1667|19.349|-99.094|Distrito_Federal|0
2459|19.349|-99.072|Distrito_Federal|0
781|19.35|-99.162|Distrito_Federal|0
2364|19.35|-99.037|Distrito_Federal|0
4115|19.351|-99.279|Distrito_Federal|0
1113|19.351|-99.2|Distrito_Federal|0
2322|19.351|-99.187|Distrito_Federal|0
3129|19.351|-99.186|Distrito_Federal|0
1930|19.351|-99.172|Distrito_Federal|0
1181|19.351|-99.156|Distrito_Federal|0
375|19.351|-99.145|Distrito_Federal|0
704|19.352|-99.217|Distrito_Federal|0
4336|19.352|-99.186|Distrito_Federal|0
4257|19.352|-99.166|Distrito_Federal|0
1572|19.353|-99.65|Mexico|0
4292|19.353|-99.185|Distrito_Federal|0
92|19.353|-99.176|Distrito_Federal|0
170|19.353|-99.128|Distrito_Federal|0
2604|19.353|-98.969|Mexico|0
2534|19.354|-99.6|Mexico|0
683|19.354|-99.269|Distrito_Federal|0
4260|19.354|-99.164|Distrito_Federal|0
81|19.354|-99.06|Distrito_Federal|0
1724|19.355|-99.293|Distrito_Federal|0
2021|19.355|-99.185|Distrito_Federal|0
115|19.355|-99.108|Distrito_Federal|0
3907|19.355|-99.095|Distrito_Federal|0
1712|19.355|-99.02|Distrito_Federal|0
1931|19.355|-98.999|Distrito_Federal|0
1178|19.356|-99.236|Distrito_Federal|0
316|19.356|-99.199|Distrito_Federal|0
2778|19.357|-99.597|Mexico|0
1773|19.357|-99.283|Distrito_Federal|0
323|19.357|-99.275|Distrito_Federal|0
2178|19.357|-99.259|Distrito_Federal|0
4285|19.357|-99.197|Distrito_Federal|0
117|19.357|-99.122|Distrito_Federal|0
2383|19.357|-99.072|Distrito_Federal|0
2605|19.357|-98.976|Mexico|0
1861|19.358|-99.193|Distrito_Federal|0
903|19.358|-99.088|Distrito_Federal|0
3653|19.358|-99.019|Distrito_Federal|0
680|19.359|-99.278|Distrito_Federal|0
4241|19.359|-99.276|Distrito_Federal|0
3999|19.359|-99.275|Distrito_Federal|0
1474|19.359|-99.229|Distrito_Federal|0
744|19.359|-99.203|Distrito_Federal|0
4093|19.359|-99.197|Distrito_Federal|0
540|19.359|-99.17|Distrito_Federal|0
4423|19.359|-99.15|Distrito_Federal|0
171|19.359|-99.141|Distrito_Federal|0
3967|19.359|-99.139|Distrito_Federal|0
3814|19.36|-99.593|Mexico|0
3465|19.36|-99.278|Distrito_Federal|0
2938|19.36|-99.275|Distrito_Federal|0
3629|19.36|-99.271|Distrito_Federal|0
681|19.36|-99.185|Distrito_Federal|0
542|19.36|-99.183|Distrito_Federal|0
602|19.36|-99.158|Distrito_Federal|0
601|19.36|-99.15|Distrito_Federal|0
892|19.36|-98.981|Mexico|0
3329|19.36|-98.962|Mexico|0
4074|19.361|-99.277|Distrito_Federal|0
4238|19.361|-99.273|Distrito_Federal|0
4090|19.361|-99.267|Distrito_Federal|0
2384|19.361|-99.25|Distrito_Federal|0
4043|19.361|-99.168|Distrito_Federal|0
237|19.361|-98.666|Mexico|0
1844|19.362|-99.759|Mexico|0
1186|19.362|-99.271|Distrito_Federal|0
1179|19.362|-99.191|Distrito_Federal|0
267|19.362|-99.13|Distrito_Federal|0
2213|19.363|-99.591|Mexico|0
393|19.363|-99.181|Distrito_Federal|0
1176|19.363|-99.176|Distrito_Federal|0
4356|19.363|-99.163|Distrito_Federal|0
4249|19.363|-99.159|Distrito_Federal|0
255|19.363|-99.116|Distrito_Federal|0
2894|19.363|-98.988|Mexico|0
399|19.364|-99.304|Distrito_Federal|0
1212|19.364|-99.29|Distrito_Federal|0
1297|19.364|-99.273|Distrito_Federal|0
4046|19.364|-99.26|Distrito_Federal|0
4131|19.364|-99.259|Distrito_Federal|0
1414|19.365|-99.263|Distrito_Federal|0
1412|19.365|-99.243|Distrito_Federal|0
1884|19.365|-99.206|Distrito_Federal|0
285|19.365|-99.197|Distrito_Federal|0
1237|19.365|-99.189|Distrito_Federal|0
3812|19.365|-99.174|Distrito_Federal|0
1180|19.365|-99.167|Distrito_Federal|0
904|19.365|-99.162|Distrito_Federal|0
843|19.365|-99.054|Distrito_Federal|0
1619|19.365|-99.039|Distrito_Federal|0
366|19.366|-99.183|Distrito_Federal|0
3513|19.366|-99.167|Distrito_Federal|0
253|19.366|-99.105|Distrito_Federal|0
827|19.366|-99.095|Distrito_Federal|0
3120|19.366|-99.022|Distrito_Federal|0
1646|19.366|-98.947|Mexico|0
200|19.367|-99.173|Distrito_Federal|0
643|19.367|-99.167|Distrito_Federal|0
4451|19.367|-99.166|Distrito_Federal|0
3978|19.367|-99.156|Distrito_Federal|0
749|19.367|-99.155|Distrito_Federal|0
767|19.367|-99.136|Distrito_Federal|0
2861|19.367|-99.076|Distrito_Federal|0
2603|19.368|-99.295|Distrito_Federal|0
1404|19.368|-99.261|Distrito_Federal|0
954|19.368|-99.258|Distrito_Federal|0
649|19.368|-99.223|Distrito_Federal|0
3581|19.368|-99.175|Distrito_Federal|0
2453|19.368|-99.121|Distrito_Federal|0
1579|19.369|-99.587|Mexico|0
1732|19.369|-99.285|Distrito_Federal|0
4173|19.369|-99.266|Distrito_Federal|0
1280|19.369|-99.191|Distrito_Federal|0
203|19.369|-99.177|Distrito_Federal|0
113|19.369|-99.149|Distrito_Federal|0
4412|19.369|-99.086|Distrito_Federal|0
205|19.37|-99.184|Distrito_Federal|0
2872|19.37|-99.166|Distrito_Federal|0
986|19.37|-99.165|Distrito_Federal|0
1672|19.37|-99.16|Distrito_Federal|0
2858|19.37|-99.158|Distrito_Federal|0
3302|19.37|-99.143|Distrito_Federal|0
1149|19.37|-99.127|Distrito_Federal|0
890|19.37|-98.996|Mexico|0
2754|19.371|-99.916|Mexico|0
2654|19.371|-99.046|Distrito_Federal|0
894|19.371|-98.971|Mexico|0
1358|19.371|-96.382|Veracruz|1
1742|19.372|-99.277|Distrito_Federal|0
2984|19.372|-99.24|Distrito_Federal|0
4449|19.372|-99.178|Distrito_Federal|0
377|19.372|-99.172|Distrito_Federal|0
4136|19.372|-99.154|Distrito_Federal|0
392|19.372|-99.102|Distrito_Federal|0
1351|19.372|-99.017|Distrito_Federal|0
4091|19.373|-99.26|Distrito_Federal|0
2505|19.373|-99.216|Distrito_Federal|0
381|19.373|-99.203|Distrito_Federal|0
1546|19.373|-99.193|Distrito_Federal|0
129|19.373|-99.178|Distrito_Federal|0
2838|19.373|-99.166|Distrito_Federal|0
2454|19.373|-99.121|Distrito_Federal|0
1609|19.373|-99.085|Distrito_Federal|0
701|19.374|-99.109|Distrito_Federal|0
1492|19.374|-99.031|Distrito_Federal|0
1359|19.375|-103.712|Colima|0
3373|19.375|-99.234|Distrito_Federal|0
1352|19.375|-99.146|Distrito_Federal|0
1472|19.375|-99.139|Distrito_Federal|0
4329|19.376|-99.252|Distrito_Federal|0
2400|19.376|-99.251|Distrito_Federal|0
1544|19.376|-99.187|Distrito_Federal|0
4013|19.376|-99.177|Distrito_Federal|0
80|19.376|-99.161|Distrito_Federal|0
2429|19.376|-99.097|Distrito_Federal|0
3908|19.377|-99.201|Distrito_Federal|0
4450|19.377|-99.174|Distrito_Federal|0
3401|19.378|-99.619|Mexico|0
1700|19.378|-99.258|Distrito_Federal|0
4067|19.378|-99.159|Distrito_Federal|0
1116|19.379|-99.25|Distrito_Federal|0
943|19.379|-99.183|Distrito_Federal|0
4274|19.379|-99.176|Distrito_Federal|0
4267|19.379|-99.169|Distrito_Federal|0
987|19.379|-99.151|Distrito_Federal|0
2751|19.379|-98.938|Mexico|0
2560|19.38|-99.242|Distrito_Federal|0
1201|19.38|-99.215|Distrito_Federal|0
1545|19.38|-99.194|Distrito_Federal|0
254|19.38|-99.128|Distrito_Federal|0
1842|19.38|-99.115|Distrito_Federal|0
365|19.38|-99.095|Distrito_Federal|0
2630|19.38|-99.052|Distrito_Federal|0
2018|19.38|-99.005|Mexico|0
1980|19.381|-99.802|Mexico|0
2416|19.381|-99.267|Distrito_Federal|0
506|19.381|-99.187|Distrito_Federal|0
116|19.381|-99.173|Distrito_Federal|0
1493|19.381|-99.069|Distrito_Federal|0
376|19.382|-99.182|Distrito_Federal|0
750|19.382|-99.101|Distrito_Federal|0
1460|19.382|-98.955|Mexico|0
3810|19.383|-99.161|Distrito_Federal|0
1848|19.383|-99.082|Distrito_Federal|0
4371|19.383|-99.079|Distrito_Federal|0
1218|19.384|-99.57|Mexico|0
1075|19.384|-99.294|Mexico|0
1413|19.384|-99.278|Distrito_Federal|0
1016|19.384|-99.266|Distrito_Federal|0
3351|19.384|-99.164|Distrito_Federal|0
925|19.384|-99.155|Distrito_Federal|0
1177|19.384|-99.135|Distrito_Federal|0
4099|19.384|-99.07|Distrito_Federal|0
1832|19.384|-98.978|Mexico|0
2812|19.385|-103.573|Colima|0
4383|19.385|-99.255|Distrito_Federal|0
832|19.385|-99.227|Distrito_Federal|0
1543|19.385|-99.189|Distrito_Federal|0
368|19.385|-99.177|Distrito_Federal|0
562|19.385|-99.145|Distrito_Federal|0
4318|19.385|-99.075|Distrito_Federal|0
